document_id,application_id,borrower_id,document_type,document_date,received_date,issuer_type,source,verification_status,contains_pii,masked,tampering_indicator,trust_class,contains_untrusted_text,is_stale,relative_path,expected_extracted_fields,related_entities
APP-000045-DOC-04,APP-000045,BORR-000053,paystub,2026-08-01,2026-08-03,employer,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000045/10_paystub_BORR-000053.txt,employer_name|pay_period_end|gross_per_period|ytd_gross|pay_frequency,employment|income
APP-000045-DOC-05,APP-000045,BORR-000054,paystub,2026-08-01,2026-08-03,employer,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000045/10_paystub_BORR-000054.txt,employer_name|pay_period_end|gross_per_period|ytd_gross|pay_frequency,employment|income
APP-000045-DOC-06,APP-000045,BORR-000053,asset_verification,2026-08-05,2026-08-06,financial_institution,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000045/21_asset_verification_03.txt,verified_balance|asset_type|institution,assets
APP-000045-DOC-07,APP-000045,BORR-000053,asset_verification,2026-08-05,2026-08-06,financial_institution,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000045/21_asset_verification_04.txt,verified_balance|asset_type|institution,assets
APP-000045-DOC-08,APP-000045,BORR-000053,purchase_agreement,2026-07-17,2026-07-19,settlement_parties,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000045/30_purchase_agreement.txt,purchase_price|contract_date|earnest_money|seller_credits,properties|loans
APP-000045-DOC-09,APP-000045,,appraisal_report,2026-07-19,2026-07-22,appraiser,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000045/40_appraisal_report.txt,appraised_value|effective_date|condition_rating|property_type,appraisals|properties
APP-000045-DOC-10,APP-000045,,title_report,2026-08-06,2026-08-06,title_provider,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000045/41_title_report.txt,lien_position|exception_count|vesting,title_records|properties
APP-000045-DOC-11,APP-000045,BORR-000053,homeowner_insurance_evidence,2026-08-09,2026-08-10,insurer,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000045/42_homeowner_insurance_evidence.txt,coverage_amount|annual_premium|effective_date,insurance_records|properties
APP-000045-DOC-12,APP-000045,BORR-000053,letter_of_explanation,2026-08-09,2026-08-09,applicant,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000045/60_letter_of_explanation.txt,applicant_statement,conditions
APP-000045-DOC-13,APP-000045,BORR-000053,condition_response,2026-08-12,2026-08-12,lender,internal,OPEN,false,true,false,internal_record,false,false,synthetic_data/applicant_documents/APP-000045/70_condition_register.txt,open_condition_count|condition_rule_ids,conditions
APP-000046-DOC-01,APP-000046,BORR-000055,loan_application_summary,2026-08-12,2026-08-12,applicant,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000046/01_loan_application_summary.txt,application_id|loan_purpose|requested_loan_amount|occupancy_type|declared_monthly_income,applications|loans|properties|income
APP-000046-DOC-02,APP-000046,BORR-000055,identity_verification_summary,2026-08-04,2026-08-04,third_party_provider,verification_service,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000046/02_identity_verification_summary.txt,identity_verification_status|verified_name|verified_date_of_birth,verifications|borrowers
APP-000046-DOC-03,APP-000046,BORR-000055,credit_report_summary,2026-07-22,2026-07-22,credit_bureau,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000046/03_credit_report_summary.txt,score_1|score_2|score_3|report_date|revolving_balance|revolving_limit|monthly_liability_payments,credit_profiles|credit_accounts|liabilities
APP-000046-DOC-04,APP-000046,BORR-000055,paystub,2026-06-09,2026-06-11,employer,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,true,synthetic_data/applicant_documents/APP-000046/10_paystub_BORR-000055.txt,employer_name|pay_period_end|gross_per_period|ytd_gross|pay_frequency,employment|income
APP-000046-DOC-05,APP-000046,BORR-000055,w2,2025-12-31,2026-07-30,employer,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000046/11_w2_BORR-000055.txt,tax_year|employer_name|annual_wages,employment|income
APP-000046-DOC-06,APP-000046,BORR-000055,employment_verification,2026-08-04,2026-08-04,employer,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000046/12_employment_verification_BORR-000055.txt,employer_name|employment_start_date|employment_status|position,employment|verifications
APP-000046-DOC-07,APP-000046,BORR-000055,bank_statement,2026-05-29,2026-05-31,financial_institution,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,true,synthetic_data/applicant_documents/APP-000046/20_bank_statement_01.txt,institution|account_masked|closing_balance|statement_period_end,assets|asset_transactions
APP-000046-DOC-08,APP-000046,BORR-000055,bank_statement,2026-05-29,2026-05-31,financial_institution,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,true,synthetic_data/applicant_documents/APP-000046/20_bank_statement_02.txt,institution|account_masked|closing_balance|statement_period_end,assets|asset_transactions
APP-000046-DOC-09,APP-000046,BORR-000055,asset_verification,2026-08-05,2026-08-06,financial_institution,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000046/21_asset_verification_03.txt,verified_balance|asset_type|institution,assets
APP-000046-DOC-10,APP-000046,BORR-000055,asset_verification,2026-08-05,2026-08-06,financial_institution,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000046/21_asset_verification_04.txt,verified_balance|asset_type|institution,assets
APP-000046-DOC-11,APP-000046,BORR-000055,purchase_agreement,2026-07-17,2026-07-19,settlement_parties,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000046/30_purchase_agreement.txt,purchase_price|contract_date|earnest_money|seller_credits,properties|loans
APP-000046-DOC-12,APP-000046,,appraisal_report,2026-07-19,2026-07-22,appraiser,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000046/40_appraisal_report.txt,appraised_value|effective_date|condition_rating|property_type,appraisals|properties
APP-000046-DOC-13,APP-000046,,title_report,2026-08-06,2026-08-06,title_provider,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000046/41_title_report.txt,lien_position|exception_count|vesting,title_records|properties
APP-000046-DOC-14,APP-000046,BORR-000055,homeowner_insurance_evidence,2026-08-09,2026-08-10,insurer,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000046/42_homeowner_insurance_evidence.txt,coverage_amount|annual_premium|effective_date,insurance_records|properties
APP-000046-DOC-15,APP-000046,BORR-000055,letter_of_explanation,2026-08-09,2026-08-09,applicant,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000046/60_letter_of_explanation.txt,applicant_statement,conditions
APP-000046-DOC-16,APP-000046,BORR-000055,condition_response,2026-08-12,2026-08-12,lender,internal,OPEN,false,true,false,internal_record,false,false,synthetic_data/applicant_documents/APP-000046/70_condition_register.txt,open_condition_count|condition_rule_ids,conditions
APP-000047-DOC-01,APP-000047,BORR-000056,loan_application_summary,2026-09-04,2026-09-04,applicant,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000047/01_loan_application_summary.txt,application_id|loan_purpose|requested_loan_amount|occupancy_type|declared_monthly_income,applications|loans|properties|income
APP-000047-DOC-02,APP-000047,BORR-000056,identity_verification_summary,2026-08-27,2026-08-27,third_party_provider,verification_service,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000047/02_identity_verification_summary.txt,identity_verification_status|verified_name|verified_date_of_birth,verifications|borrowers
APP-000047-DOC-03,APP-000047,BORR-000056,credit_report_summary,2026-08-14,2026-08-14,credit_bureau,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000047/03_credit_report_summary.txt,score_1|score_2|score_3|report_date|revolving_balance|revolving_limit|monthly_liability_payments,credit_profiles|credit_accounts|liabilities
APP-000047-DOC-04,APP-000047,BORR-000056,paystub,2026-08-24,2026-08-26,employer,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000047/10_paystub_BORR-000056.txt,employer_name|pay_period_end|gross_per_period|ytd_gross|pay_frequency,employment|income
APP-000047-DOC-05,APP-000047,BORR-000056,w2,2025-12-31,2026-08-22,employer,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000047/11_w2_BORR-000056.txt,tax_year|employer_name|annual_wages,employment|income
APP-000047-DOC-06,APP-000047,BORR-000056,employment_verification,2026-08-27,2026-08-27,employer,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000047/12_employment_verification_BORR-000056.txt,employer_name|employment_start_date|employment_status|position,employment|verifications
APP-000047-DOC-07,APP-000047,BORR-000057,paystub,2026-08-24,2026-08-26,employer,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000047/10_paystub_BORR-000057.txt,employer_name|pay_period_end|gross_per_period|ytd_gross|pay_frequency,employment|income
APP-000047-DOC-08,APP-000047,BORR-000057,w2,2025-12-31,2026-08-22,employer,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000047/11_w2_BORR-000057.txt,tax_year|employer_name|annual_wages,employment|income
APP-000047-DOC-09,APP-000047,BORR-000057,employment_verification,2026-08-27,2026-08-27,employer,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000047/12_employment_verification_BORR-000057.txt,employer_name|employment_start_date|employment_status|position,employment|verifications
APP-000047-DOC-10,APP-000047,BORR-000056,bank_statement,2026-08-26,2026-08-28,financial_institution,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000047/20_bank_statement_01.txt,institution|account_masked|closing_balance|statement_period_end,assets|asset_transactions
APP-000047-DOC-11,APP-000047,BORR-000056,bank_statement,2026-08-26,2026-08-28,financial_institution,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000047/20_bank_statement_02.txt,institution|account_masked|closing_balance|statement_period_end,assets|asset_transactions
APP-000047-DOC-12,APP-000047,BORR-000056,asset_verification,2026-08-28,2026-08-29,financial_institution,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000047/21_asset_verification_03.txt,verified_balance|asset_type|institution,assets
APP-000047-DOC-13,APP-000047,BORR-000056,asset_verification,2026-08-28,2026-08-29,financial_institution,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000047/21_asset_verification_04.txt,verified_balance|asset_type|institution,assets
APP-000047-DOC-14,APP-000047,BORR-000056,purchase_agreement,2026-08-09,2026-08-11,settlement_parties,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000047/30_purchase_agreement.txt,purchase_price|contract_date|earnest_money|seller_credits,properties|loans
APP-000047-DOC-15,APP-000047,,appraisal_report,2026-08-11,2026-08-14,appraiser,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000047/40_appraisal_report.txt,appraised_value|effective_date|condition_rating|property_type,appraisals|properties
APP-000047-DOC-16,APP-000047,,title_report,2026-08-29,2026-08-29,title_provider,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000047/41_title_report.txt,lien_position|exception_count|vesting,title_records|properties
APP-000047-DOC-17,APP-000047,BORR-000056,homeowner_insurance_evidence,2026-09-01,2026-09-02,insurer,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000047/42_homeowner_insurance_evidence.txt,coverage_amount|annual_premium|effective_date,insurance_records|properties
APP-000047-DOC-18,APP-000047,,flood_insurance_evidence,2026-08-24,2026-08-25,insurer,third_party,VERIFIED,false,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000047/43_flood_insurance_evidence.txt,flood_zone|coverage_amount|effective_date,insurance_records|properties
APP-000047-DOC-19,APP-000047,BORR-000056,letter_of_explanation,2026-09-01,2026-09-01,applicant,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000047/60_letter_of_explanation.txt,applicant_statement,conditions
APP-000047-DOC-20,APP-000047,BORR-000056,condition_response,2026-09-04,2026-09-04,lender,internal,OPEN,false,true,false,internal_record,false,false,synthetic_data/applicant_documents/APP-000047/70_condition_register.txt,open_condition_count|condition_rule_ids,conditions
APP-000048-DOC-01,APP-000048,BORR-000058,loan_application_summary,2026-08-12,2026-08-12,applicant,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000048/01_loan_application_summary.txt,application_id|loan_purpose|requested_loan_amount|occupancy_type|declared_monthly_income,applications|loans|properties|income
APP-000048-DOC-02,APP-000048,BORR-000058,identity_verification_summary,2026-08-04,2026-08-04,third_party_provider,verification_service,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000048/02_identity_verification_summary.txt,identity_verification_status|verified_name|verified_date_of_birth,verifications|borrowers
APP-000048-DOC-03,APP-000048,BORR-000058,credit_report_summary,2026-07-22,2026-07-22,credit_bureau,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000048/03_credit_report_summary.txt,score_1|score_2|score_3|report_date|revolving_balance|revolving_limit|monthly_liability_payments,credit_profiles|credit_accounts|liabilities
APP-000048-DOC-04,APP-000048,BORR-000058,paystub,2026-08-01,2026-08-03,employer,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000048/10_paystub_BORR-000058.txt,employer_name|pay_period_end|gross_per_period|ytd_gross|pay_frequency,employment|income
APP-000048-DOC-05,APP-000048,BORR-000058,w2,2025-12-31,2026-07-30,employer,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000048/11_w2_BORR-000058.txt,tax_year|employer_name|annual_wages,employment|income
APP-000048-DOC-06,APP-000048,BORR-000058,employment_verification,2026-08-04,2026-08-04,employer,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000048/12_employment_verification_BORR-000058.txt,employer_name|employment_start_date|employment_status|position,employment|verifications
APP-000048-DOC-07,APP-000048,BORR-000058,bank_statement,2026-08-03,2026-08-05,financial_institution,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000048/20_bank_statement_01.txt,institution|account_masked|closing_balance|statement_period_end,assets|asset_transactions
APP-000048-DOC-08,APP-000048,BORR-000058,bank_statement,2026-08-03,2026-08-05,financial_institution,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000048/20_bank_statement_02.txt,institution|account_masked|closing_balance|statement_period_end,assets|asset_transactions
APP-000048-DOC-09,APP-000048,BORR-000058,asset_verification,2026-08-05,2026-08-06,financial_institution,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000048/21_asset_verification_03.txt,verified_balance|asset_type|institution,assets
APP-000048-DOC-10,APP-000048,BORR-000058,asset_verification,2026-08-05,2026-08-06,financial_institution,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000048/21_asset_verification_04.txt,verified_balance|asset_type|institution,assets
APP-000048-DOC-11,APP-000048,BORR-000058,purchase_agreement,2026-07-17,2026-07-19,settlement_parties,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000048/30_purchase_agreement.txt,purchase_price|contract_date|earnest_money|seller_credits,properties|loans
APP-000048-DOC-12,APP-000048,,appraisal_report,2026-07-19,2026-07-22,appraiser,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000048/40_appraisal_report.txt,appraised_value|effective_date|condition_rating|property_type,appraisals|properties
APP-000048-DOC-13,APP-000048,,title_report,2026-08-06,2026-08-06,title_provider,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000048/41_title_report.txt,lien_position|exception_count|vesting,title_records|properties
APP-000048-DOC-14,APP-000048,BORR-000058,homeowner_insurance_evidence,2026-08-09,2026-08-10,insurer,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000048/42_homeowner_insurance_evidence.txt,coverage_amount|annual_premium|effective_date,insurance_records|properties
APP-000048-DOC-15,APP-000048,BORR-000058,letter_of_explanation,2026-08-09,2026-08-09,applicant,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000048/60_letter_of_explanation.txt,applicant_statement,conditions
APP-000048-DOC-16,APP-000048,BORR-000058,condition_response,2026-08-12,2026-08-12,lender,internal,OPEN,false,true,false,internal_record,false,false,synthetic_data/applicant_documents/APP-000048/70_condition_register.txt,open_condition_count|condition_rule_ids,conditions
APP-000049-DOC-01,APP-000049,BORR-000059,loan_application_summary,2026-08-12,2026-08-12,applicant,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000049/01_loan_application_summary.txt,application_id|loan_purpose|requested_loan_amount|occupancy_type|declared_monthly_income,applications|loans|properties|income
APP-000049-DOC-02,APP-000049,BORR-000059,identity_verification_summary,2026-08-04,2026-08-04,third_party_provider,verification_service,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000049/02_identity_verification_summary.txt,identity_verification_status|verified_name|verified_date_of_birth,verifications|borrowers
APP-000049-DOC-03,APP-000049,BORR-000059,credit_report_summary,2026-07-22,2026-07-22,credit_bureau,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000049/03_credit_report_summary.txt,score_1|score_2|score_3|report_date|revolving_balance|revolving_limit|monthly_liability_payments,credit_profiles|credit_accounts|liabilities
APP-000049-DOC-04,APP-000049,BORR-000059,paystub,2026-08-01,2026-08-03,employer,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000049/10_paystub_BORR-000059.txt,employer_name|pay_period_end|gross_per_period|ytd_gross|pay_frequency,employment|income
APP-000049-DOC-05,APP-000049,BORR-000059,w2,2025-12-31,2026-07-30,employer,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000049/11_w2_BORR-000059.txt,tax_year|employer_name|annual_wages,employment|income
APP-000049-DOC-06,APP-000049,BORR-000059,employment_verification,2026-08-04,2026-08-04,employer,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000049/12_employment_verification_BORR-000059.txt,employer_name|employment_start_date|employment_status|position,employment|verifications
APP-000049-DOC-07,APP-000049,BORR-000059,bank_statement,2026-08-03,2026-08-05,financial_institution,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000049/20_bank_statement_01.txt,institution|account_masked|closing_balance|statement_period_end,assets|asset_transactions
APP-000049-DOC-08,APP-000049,BORR-000059,bank_statement,2026-08-03,2026-08-05,financial_institution,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000049/20_bank_statement_02.txt,institution|account_masked|closing_balance|statement_period_end,assets|asset_transactions
APP-000049-DOC-09,APP-000049,BORR-000059,asset_verification,2026-08-05,2026-08-06,financial_institution,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000049/21_asset_verification_03.txt,verified_balance|asset_type|institution,assets
APP-000049-DOC-10,APP-000049,BORR-000059,asset_verification,2026-08-05,2026-08-06,financial_institution,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000049/21_asset_verification_04.txt,verified_balance|asset_type|institution,assets
APP-000049-DOC-11,APP-000049,BORR-000059,purchase_agreement,2026-07-17,2026-07-19,settlement_parties,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000049/30_purchase_agreement.txt,purchase_price|contract_date|earnest_money|seller_credits,properties|loans
APP-000049-DOC-12,APP-000049,,appraisal_report,2026-07-19,2026-07-22,appraiser,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000049/40_appraisal_report.txt,appraised_value|effective_date|condition_rating|property_type,appraisals|properties
APP-000049-DOC-13,APP-000049,,title_report,2026-08-06,2026-08-06,title_provider,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000049/41_title_report.txt,lien_position|exception_count|vesting,title_records|properties
APP-000049-DOC-14,APP-000049,BORR-000059,homeowner_insurance_evidence,2026-08-09,2026-08-10,insurer,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000049/42_homeowner_insurance_evidence.txt,coverage_amount|annual_premium|effective_date,insurance_records|properties
APP-000049-DOC-15,APP-000049,BORR-000059,letter_of_explanation,2026-08-09,2026-08-09,applicant,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000049/60_letter_of_explanation.txt,applicant_statement,conditions
APP-000049-DOC-16,APP-000049,BORR-000059,condition_response,2026-08-12,2026-08-12,lender,internal,OPEN,false,true,false,internal_record,false,false,synthetic_data/applicant_documents/APP-000049/70_condition_register.txt,open_condition_count|condition_rule_ids,conditions
APP-000050-DOC-01,APP-000050,BORR-000060,loan_application_summary,2026-08-12,2026-08-12,applicant,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000050/01_loan_application_summary.txt,application_id|loan_purpose|requested_loan_amount|occupancy_type|declared_monthly_income,applications|loans|properties|income
APP-000050-DOC-02,APP-000050,BORR-000060,identity_verification_summary,2026-08-04,2026-08-04,third_party_provider,verification_service,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000050/02_identity_verification_summary.txt,identity_verification_status|verified_name|verified_date_of_birth,verifications|borrowers
APP-000050-DOC-03,APP-000050,BORR-000060,credit_report_summary,2026-07-22,2026-07-22,credit_bureau,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000050/03_credit_report_summary.txt,score_1|score_2|score_3|report_date|revolving_balance|revolving_limit|monthly_liability_payments,credit_profiles|credit_accounts|liabilities
APP-000050-DOC-04,APP-000050,BORR-000060,paystub,2026-08-01,2026-08-03,employer,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000050/10_paystub_BORR-000060.txt,employer_name|pay_period_end|gross_per_period|ytd_gross|pay_frequency,employment|income
APP-000050-DOC-05,APP-000050,BORR-000060,w2,2025-12-31,2026-07-30,employer,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000050/11_w2_BORR-000060.txt,tax_year|employer_name|annual_wages,employment|income
APP-000050-DOC-06,APP-000050,BORR-000060,employment_verification,2026-08-04,2026-08-04,employer,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000050/12_employment_verification_BORR-000060.txt,employer_name|employment_start_date|employment_status|position,employment|verifications
APP-000050-DOC-07,APP-000050,BORR-000061,paystub,2026-08-01,2026-08-03,employer,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000050/10_paystub_BORR-000061.txt,employer_name|pay_period_end|gross_per_period|ytd_gross|pay_frequency,employment|income
APP-000050-DOC-08,APP-000050,BORR-000061,w2,2025-12-31,2026-07-30,employer,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000050/11_w2_BORR-000061.txt,tax_year|employer_name|annual_wages,employment|income
APP-000050-DOC-09,APP-000050,BORR-000061,employment_verification,2026-08-04,2026-08-04,employer,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000050/12_employment_verification_BORR-000061.txt,employer_name|employment_start_date|employment_status|position,employment|verifications
APP-000050-DOC-10,APP-000050,BORR-000060,bank_statement,2026-08-03,2026-08-05,financial_institution,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000050/20_bank_statement_01.txt,institution|account_masked|closing_balance|statement_period_end,assets|asset_transactions
APP-000050-DOC-11,APP-000050,BORR-000060,bank_statement,2026-08-03,2026-08-05,financial_institution,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000050/20_bank_statement_02.txt,institution|account_masked|closing_balance|statement_period_end,assets|asset_transactions
APP-000050-DOC-12,APP-000050,BORR-000060,purchase_agreement,2026-07-17,2026-07-19,settlement_parties,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000050/30_purchase_agreement.txt,purchase_price|contract_date|earnest_money|seller_credits,properties|loans
APP-000050-DOC-13,APP-000050,,appraisal_report,2026-07-19,2026-07-22,appraiser,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000050/40_appraisal_report.txt,appraised_value|effective_date|condition_rating|property_type,appraisals|properties
APP-000050-DOC-14,APP-000050,,title_report,2026-08-06,2026-08-06,title_provider,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000050/41_title_report.txt,lien_position|exception_count|vesting,title_records|properties
APP-000050-DOC-15,APP-000050,BORR-000060,homeowner_insurance_evidence,2026-08-09,2026-08-10,insurer,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000050/42_homeowner_insurance_evidence.txt,coverage_amount|annual_premium|effective_date,insurance_records|properties
APP-000051-DOC-01,APP-000051,BORR-000062,loan_application_summary,2026-08-12,2026-08-12,applicant,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000051/01_loan_application_summary.txt,application_id|loan_purpose|requested_loan_amount|occupancy_type|declared_monthly_income,applications|loans|properties|income
APP-000051-DOC-02,APP-000051,BORR-000062,identity_verification_summary,2026-08-04,2026-08-04,third_party_provider,verification_service,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000051/02_identity_verification_summary.txt,identity_verification_status|verified_name|verified_date_of_birth,verifications|borrowers
APP-000051-DOC-03,APP-000051,BORR-000062,credit_report_summary,2026-07-22,2026-07-22,credit_bureau,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000051/03_credit_report_summary.txt,score_1|score_2|score_3|report_date|revolving_balance|revolving_limit|monthly_liability_payments,credit_profiles|credit_accounts|liabilities
APP-000051-DOC-04,APP-000051,BORR-000062,paystub,2026-08-01,2026-08-03,employer,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000051/10_paystub_BORR-000062.txt,employer_name|pay_period_end|gross_per_period|ytd_gross|pay_frequency,employment|income
