extraction_id,document_id,application_id,field_name,extracted_value,page,extraction_confidence
APP-000043-DOC-12-EX-03,APP-000043-DOC-12,APP-000043,condition_rating,C3,1,0.98
APP-000043-DOC-13-EX-01,APP-000043-DOC-13,APP-000043,lien_position,1,1,0.98
APP-000043-DOC-13-EX-02,APP-000043-DOC-13,APP-000043,exception_count,1,1,0.98
APP-000043-DOC-14-EX-01,APP-000043-DOC-14,APP-000043,coverage_amount,336000.00,1,0.98
APP-000043-DOC-14-EX-02,APP-000043-DOC-14,APP-000043,annual_premium,1470.00,1,0.98
APP-000043-DOC-14-EX-03,APP-000043-DOC-14,APP-000043,effective_date,2026-09-02,1,0.98
APP-000044-DOC-01-EX-01,APP-000044-DOC-01,APP-000044,application_id,APP-000044,1,0.98
APP-000044-DOC-01-EX-02,APP-000044-DOC-01,APP-000044,loan_purpose,purchase,1,0.98
APP-000044-DOC-01-EX-03,APP-000044-DOC-01,APP-000044,requested_loan_amount,424000.00,1,0.98
APP-000044-DOC-01-EX-04,APP-000044-DOC-01,APP-000044,occupancy_type,primary_residence,1,0.98
APP-000044-DOC-01-EX-05,APP-000044-DOC-01,APP-000044,declared_monthly_income,12158.33,1,0.98
APP-000044-DOC-02-EX-01,APP-000044-DOC-02,APP-000044,identity_verification_status,REFERRED,1,0.98
APP-000044-DOC-02-EX-02,APP-000044-DOC-02,APP-000044,verified_name,Mateo Blackwood,1,0.98
APP-000044-DOC-02-EX-03,APP-000044-DOC-02,APP-000044,verified_date_of_birth,1962-06-06,1,0.98
APP-000044-DOC-03-EX-01,APP-000044-DOC-03,APP-000044,score_1,764,1,0.98
APP-000044-DOC-03-EX-02,APP-000044-DOC-03,APP-000044,score_2,768,1,0.98
APP-000044-DOC-03-EX-03,APP-000044-DOC-03,APP-000044,score_3,774,1,0.98
APP-000044-DOC-03-EX-04,APP-000044-DOC-03,APP-000044,report_date,2026-07-22,1,0.98
APP-000044-DOC-03-EX-05,APP-000044-DOC-03,APP-000044,recent_inquiries_90d,1,1,0.98
APP-000044-DOC-04-EX-01,APP-000044-DOC-04,APP-000044,employer_name,Blue Larkspur Manufacturing,1,0.98
APP-000044-DOC-04-EX-02,APP-000044-DOC-04,APP-000044,pay_period_end,2026-08-01,1,0.98
APP-000044-DOC-04-EX-03,APP-000044-DOC-04,APP-000044,gross_per_period,5611.54,1,0.98
APP-000044-DOC-04-EX-04,APP-000044-DOC-04,APP-000044,ytd_gross,84173.10,1,0.98
APP-000044-DOC-04-EX-05,APP-000044-DOC-04,APP-000044,pay_frequency,bi_weekly,1,0.98
APP-000044-DOC-05-EX-01,APP-000044-DOC-05,APP-000044,tax_year,2025,1,0.98
APP-000044-DOC-05-EX-02,APP-000044-DOC-05,APP-000044,employer_name,Blue Larkspur Manufacturing,1,0.98
APP-000044-DOC-05-EX-03,APP-000044-DOC-05,APP-000044,annual_wages,140793.46,1,0.98
APP-000044-DOC-06-EX-01,APP-000044-DOC-06,APP-000044,employer_name,Blue Larkspur Manufacturing,1,0.98
APP-000044-DOC-06-EX-02,APP-000044-DOC-06,APP-000044,employment_start_date,2022-02-12,1,0.98
APP-000044-DOC-06-EX-03,APP-000044-DOC-06,APP-000044,employment_status,Current,1,0.98
APP-000044-DOC-06-EX-04,APP-000044-DOC-06,APP-000044,position,Production Lead,1,0.98
APP-000044-DOC-07-EX-01,APP-000044-DOC-07,APP-000044,institution,Harbor Point Savings,1,0.98
APP-000044-DOC-07-EX-02,APP-000044-DOC-07,APP-000044,account_masked,******0171,1,0.98
APP-000044-DOC-07-EX-03,APP-000044-DOC-07,APP-000044,closing_balance,43825.17,1,0.98
APP-000044-DOC-07-EX-04,APP-000044-DOC-07,APP-000044,statement_period_end,2026-08-03,1,0.98
APP-000044-DOC-08-EX-01,APP-000044-DOC-08,APP-000044,institution,Harbor Point Savings,1,0.98
APP-000044-DOC-08-EX-02,APP-000044-DOC-08,APP-000044,account_masked,******0172,1,0.98
APP-000044-DOC-08-EX-03,APP-000044-DOC-08,APP-000044,closing_balance,81389.59,1,0.98
APP-000044-DOC-08-EX-04,APP-000044-DOC-08,APP-000044,statement_period_end,2026-08-03,1,0.98
APP-000044-DOC-09-EX-01,APP-000044-DOC-09,APP-000044,verified_balance,14362.43,1,0.98
APP-000044-DOC-09-EX-02,APP-000044-DOC-09,APP-000044,asset_type,brokerage,1,0.98
APP-000044-DOC-10-EX-01,APP-000044-DOC-10,APP-000044,verified_balance,15319.92,1,0.98
APP-000044-DOC-10-EX-02,APP-000044-DOC-10,APP-000044,asset_type,retirement,1,0.98
APP-000044-DOC-11-EX-01,APP-000044-DOC-11,APP-000044,purchase_price,530000.00,1,0.98
APP-000044-DOC-11-EX-02,APP-000044-DOC-11,APP-000044,contract_date,2026-07-17,1,0.98
APP-000044-DOC-11-EX-03,APP-000044-DOC-11,APP-000044,earnest_money,5300.00,1,0.98
APP-000044-DOC-11-EX-04,APP-000044-DOC-11,APP-000044,seller_credits,10600.00,1,0.98
APP-000044-DOC-12-EX-01,APP-000044-DOC-12,APP-000044,appraised_value,540600.00,1,0.98
APP-000044-DOC-12-EX-02,APP-000044-DOC-12,APP-000044,effective_date,2026-07-19,1,0.98
APP-000044-DOC-12-EX-03,APP-000044-DOC-12,APP-000044,condition_rating,C3,1,0.98
APP-000044-DOC-13-EX-01,APP-000044-DOC-13,APP-000044,lien_position,1,1,0.98
APP-000044-DOC-13-EX-02,APP-000044-DOC-13,APP-000044,exception_count,1,1,0.98
APP-000044-DOC-14-EX-01,APP-000044-DOC-14,APP-000044,coverage_amount,424000.00,1,0.98
APP-000044-DOC-14-EX-02,APP-000044-DOC-14,APP-000044,annual_premium,1854.96,1,0.98
APP-000044-DOC-14-EX-03,APP-000044-DOC-14,APP-000044,effective_date,2026-09-02,1,0.98
APP-000045-DOC-01-EX-01,APP-000045-DOC-01,APP-000045,application_id,APP-000045,1,0.98
APP-000045-DOC-01-EX-02,APP-000045-DOC-01,APP-000045,loan_purpose,purchase,1,0.98
APP-000045-DOC-01-EX-03,APP-000045-DOC-01,APP-000045,requested_loan_amount,312000.00,1,0.98
APP-000045-DOC-01-EX-04,APP-000045-DOC-01,APP-000045,occupancy_type,primary_residence,1,0.98
APP-000045-DOC-01-EX-05,APP-000045-DOC-01,APP-000045,declared_monthly_income,7916.67,1,0.98
APP-000045-DOC-02-EX-01,APP-000045-DOC-02,APP-000045,identity_verification_status,VERIFIED,1,0.98
APP-000045-DOC-02-EX-02,APP-000045-DOC-02,APP-000045,verified_name,Salma Guerrero,1,0.98
APP-000045-DOC-02-EX-03,APP-000045-DOC-02,APP-000045,verified_date_of_birth,1979-03-18,1,0.98
APP-000045-DOC-03-EX-01,APP-000045-DOC-03,APP-000045,score_1,738,1,0.98
APP-000045-DOC-03-EX-02,APP-000045-DOC-03,APP-000045,score_2,742,1,0.98
APP-000045-DOC-03-EX-03,APP-000045-DOC-03,APP-000045,score_3,752,1,0.98
APP-000045-DOC-03-EX-04,APP-000045-DOC-03,APP-000045,report_date,2026-07-22,1,0.98
APP-000045-DOC-03-EX-05,APP-000045-DOC-03,APP-000045,recent_inquiries_90d,1,1,0.98
APP-000045-DOC-04-EX-01,APP-000045-DOC-04,APP-000045,employer_name,Grayson Municipal Authority,1,0.98
APP-000045-DOC-04-EX-02,APP-000045-DOC-04,APP-000045,pay_period_end,2026-08-01,1,0.98
APP-000045-DOC-04-EX-03,APP-000045-DOC-04,APP-000045,gross_per_period,2119.23,1,0.98
APP-000045-DOC-04-EX-04,APP-000045-DOC-04,APP-000045,ytd_gross,31788.45,1,0.98
APP-000045-DOC-04-EX-05,APP-000045-DOC-04,APP-000045,pay_frequency,bi_weekly,1,0.98
APP-000045-DOC-05-EX-01,APP-000045-DOC-05,APP-000045,employer_name,Kestrel Freight Services,1,0.98
APP-000045-DOC-05-EX-02,APP-000045-DOC-05,APP-000045,pay_period_end,2026-08-01,1,0.98
APP-000045-DOC-05-EX-03,APP-000045-DOC-05,APP-000045,gross_per_period,1534.62,1,0.98
APP-000045-DOC-05-EX-04,APP-000045-DOC-05,APP-000045,ytd_gross,23019.30,1,0.98
APP-000045-DOC-05-EX-05,APP-000045-DOC-05,APP-000045,pay_frequency,bi_weekly,1,0.98
APP-000045-DOC-06-EX-01,APP-000045-DOC-06,APP-000045,verified_balance,4303.94,1,0.98
APP-000045-DOC-06-EX-02,APP-000045-DOC-06,APP-000045,asset_type,brokerage,1,0.98
APP-000045-DOC-07-EX-01,APP-000045-DOC-07,APP-000045,verified_balance,4590.87,1,0.98
APP-000045-DOC-07-EX-02,APP-000045-DOC-07,APP-000045,asset_type,retirement,1,0.98
APP-000045-DOC-08-EX-01,APP-000045-DOC-08,APP-000045,purchase_price,390000.00,1,0.98
APP-000045-DOC-08-EX-02,APP-000045-DOC-08,APP-000045,contract_date,2026-07-17,1,0.98
APP-000045-DOC-08-EX-03,APP-000045-DOC-08,APP-000045,earnest_money,3900.00,1,0.98
APP-000045-DOC-08-EX-04,APP-000045-DOC-08,APP-000045,seller_credits,7800.00,1,0.98
APP-000045-DOC-09-EX-01,APP-000045-DOC-09,APP-000045,appraised_value,397800.00,1,0.98
APP-000045-DOC-09-EX-02,APP-000045-DOC-09,APP-000045,effective_date,2026-07-19,1,0.98
APP-000045-DOC-09-EX-03,APP-000045-DOC-09,APP-000045,condition_rating,C3,1,0.98
APP-000045-DOC-10-EX-01,APP-000045-DOC-10,APP-000045,lien_position,1,1,0.98
APP-000045-DOC-10-EX-02,APP-000045-DOC-10,APP-000045,exception_count,1,1,0.98
APP-000045-DOC-11-EX-01,APP-000045-DOC-11,APP-000045,coverage_amount,312000.00,1,0.98
APP-000045-DOC-11-EX-02,APP-000045-DOC-11,APP-000045,annual_premium,1365.00,1,0.98
APP-000045-DOC-11-EX-03,APP-000045-DOC-11,APP-000045,effective_date,2026-09-02,1,0.98
APP-000045-DOC-12-EX-01,APP-000045-DOC-12,APP-000045,applicant_statement,provided,1,0.98
APP-000045-DOC-13-EX-01,APP-000045-DOC-13,APP-000045,open_condition_count,3,1,0.98
APP-000046-DOC-01-EX-01,APP-000046-DOC-01,APP-000046,application_id,APP-000046,1,0.98
APP-000046-DOC-01-EX-02,APP-000046-DOC-01,APP-000046,loan_purpose,purchase,1,0.98
APP-000046-DOC-01-EX-03,APP-000046-DOC-01,APP-000046,requested_loan_amount,392000.00,1,0.98
APP-000046-DOC-01-EX-04,APP-000046-DOC-01,APP-000046,occupancy_type,primary_residence,1,0.98
APP-000046-DOC-01-EX-05,APP-000046-DOC-01,APP-000046,declared_monthly_income,11716.67,1,0.98
APP-000046-DOC-02-EX-01,APP-000046-DOC-02,APP-000046,identity_verification_status,VERIFIED,1,0.98
APP-000046-DOC-02-EX-02,APP-000046-DOC-02,APP-000046,verified_name,Emeka Ferreira,1,0.98
APP-000046-DOC-02-EX-03,APP-000046-DOC-02,APP-000046,verified_date_of_birth,1975-02-02,1,0.98
APP-000046-DOC-03-EX-01,APP-000046-DOC-03,APP-000046,score_1,730,1,0.98
APP-000046-DOC-03-EX-02,APP-000046-DOC-03,APP-000046,score_2,742,1,0.98
APP-000046-DOC-03-EX-03,APP-000046-DOC-03,APP-000046,score_3,746,1,0.98
APP-000046-DOC-03-EX-04,APP-000046-DOC-03,APP-000046,report_date,2026-07-22,1,0.98
APP-000046-DOC-03-EX-05,APP-000046-DOC-03,APP-000046,recent_inquiries_90d,1,1,0.98
APP-000046-DOC-04-EX-01,APP-000046-DOC-04,APP-000046,employer_name,Silverbrook Diagnostics,1,0.98
APP-000046-DOC-04-EX-02,APP-000046-DOC-04,APP-000046,pay_period_end,2026-06-09,1,0.98
APP-000046-DOC-04-EX-03,APP-000046-DOC-04,APP-000046,gross_per_period,5407.69,1,0.98
APP-000046-DOC-04-EX-04,APP-000046-DOC-04,APP-000046,ytd_gross,59484.59,1,0.98
APP-000046-DOC-04-EX-05,APP-000046-DOC-04,APP-000046,pay_frequency,bi_weekly,1,0.98
APP-000046-DOC-05-EX-01,APP-000046-DOC-05,APP-000046,tax_year,2025,1,0.98
APP-000046-DOC-05-EX-02,APP-000046-DOC-05,APP-000046,employer_name,Silverbrook Diagnostics,1,0.98
APP-000046-DOC-05-EX-03,APP-000046-DOC-05,APP-000046,annual_wages,135679.04,1,0.98
APP-000046-DOC-06-EX-01,APP-000046-DOC-06,APP-000046,employer_name,Silverbrook Diagnostics,1,0.98
APP-000046-DOC-06-EX-02,APP-000046-DOC-06,APP-000046,employment_start_date,2022-02-12,1,0.98
APP-000046-DOC-06-EX-03,APP-000046-DOC-06,APP-000046,employment_status,Current,1,0.98
APP-000046-DOC-06-EX-04,APP-000046-DOC-06,APP-000046,position,Registered Nurse,1,0.98
APP-000046-DOC-07-EX-01,APP-000046-DOC-07,APP-000046,institution,Sablefield Trust,1,0.98
APP-000046-DOC-07-EX-02,APP-000046-DOC-07,APP-000046,account_masked,******0179,1,0.98
APP-000046-DOC-07-EX-03,APP-000046-DOC-07,APP-000046,closing_balance,40778.01,1,0.98
APP-000046-DOC-07-EX-04,APP-000046-DOC-07,APP-000046,statement_period_end,2026-05-29,1,0.98
APP-000046-DOC-08-EX-01,APP-000046-DOC-08,APP-000046,institution,Sablefield Trust,1,0.98
APP-000046-DOC-08-EX-02,APP-000046-DOC-08,APP-000046,account_masked,******0180,1,0.98
APP-000046-DOC-08-EX-03,APP-000046-DOC-08,APP-000046,closing_balance,75730.58,1,0.98
APP-000046-DOC-08-EX-04,APP-000046-DOC-08,APP-000046,statement_period_end,2026-05-29,1,0.98
APP-000046-DOC-09-EX-01,APP-000046-DOC-09,APP-000046,verified_balance,7434.23,1,0.98
APP-000046-DOC-09-EX-02,APP-000046-DOC-09,APP-000046,asset_type,brokerage,1,0.98
APP-000046-DOC-10-EX-01,APP-000046-DOC-10,APP-000046,verified_balance,7929.83,1,0.98
APP-000046-DOC-10-EX-02,APP-000046-DOC-10,APP-000046,asset_type,retirement,1,0.98
APP-000046-DOC-11-EX-01,APP-000046-DOC-11,APP-000046,purchase_price,490000.00,1,0.98
APP-000046-DOC-11-EX-02,APP-000046-DOC-11,APP-000046,contract_date,2026-07-17,1,0.98
APP-000046-DOC-11-EX-03,APP-000046-DOC-11,APP-000046,earnest_money,4900.00,1,0.98
APP-000046-DOC-11-EX-04,APP-000046-DOC-11,APP-000046,seller_credits,0,1,0.98
APP-000046-DOC-12-EX-01,APP-000046-DOC-12,APP-000046,appraised_value,499800.00,1,0.98
APP-000046-DOC-12-EX-02,APP-000046-DOC-12,APP-000046,effective_date,2026-07-19,1,0.98
APP-000046-DOC-12-EX-03,APP-000046-DOC-12,APP-000046,condition_rating,C3,1,0.98
APP-000046-DOC-13-EX-01,APP-000046-DOC-13,APP-000046,lien_position,1,1,0.98
APP-000046-DOC-13-EX-02,APP-000046-DOC-13,APP-000046,exception_count,1,1,0.98
APP-000046-DOC-14-EX-01,APP-000046-DOC-14,APP-000046,coverage_amount,392000.00,1,0.98
APP-000046-DOC-14-EX-02,APP-000046-DOC-14,APP-000046,annual_premium,1715.04,1,0.98
APP-000046-DOC-14-EX-03,APP-000046-DOC-14,APP-000046,effective_date,2026-09-02,1,0.98
APP-000046-DOC-15-EX-01,APP-000046-DOC-15,APP-000046,applicant_statement,provided,1,0.98
APP-000046-DOC-16-EX-01,APP-000046-DOC-16,APP-000046,open_condition_count,2,1,0.98
APP-000047-DOC-01-EX-01,APP-000047-DOC-01,APP-000047,application_id,APP-000047,1,0.98
APP-000047-DOC-01-EX-02,APP-000047-DOC-01,APP-000047,loan_purpose,purchase,1,0.98
APP-000047-DOC-01-EX-03,APP-000047-DOC-01,APP-000047,requested_loan_amount,416000.00,1,0.98
APP-000047-DOC-01-EX-04,APP-000047-DOC-01,APP-000047,occupancy_type,primary_residence,1,0.98
APP-000047-DOC-01-EX-05,APP-000047-DOC-01,APP-000047,declared_monthly_income,11000.00,1,0.98
APP-000047-DOC-02-EX-01,APP-000047-DOC-02,APP-000047,identity_verification_status,VERIFIED,1,0.98
APP-000047-DOC-02-EX-02,APP-000047-DOC-02,APP-000047,verified_name,Rosa Hollingsworth,1,0.98
APP-000047-DOC-02-EX-03,APP-000047-DOC-02,APP-000047,verified_date_of_birth,1977-08-21,1,0.98
APP-000047-DOC-03-EX-01,APP-000047-DOC-03,APP-000047,score_1,731,1,0.98
APP-000047-DOC-03-EX-02,APP-000047-DOC-03,APP-000047,score_2,742,1,0.98
APP-000047-DOC-03-EX-03,APP-000047-DOC-03,APP-000047,score_3,750,1,0.98
APP-000047-DOC-03-EX-04,APP-000047-DOC-03,APP-000047,report_date,2026-08-14,1,0.98
APP-000047-DOC-03-EX-05,APP-000047-DOC-03,APP-000047,recent_inquiries_90d,4,1,0.98
APP-000047-DOC-04-EX-01,APP-000047-DOC-04,APP-000047,employer_name,Verity Loom Textiles,1,0.98
APP-000047-DOC-04-EX-02,APP-000047-DOC-04,APP-000047,pay_period_end,2026-08-24,1,0.98
APP-000047-DOC-04-EX-03,APP-000047-DOC-04,APP-000047,gross_per_period,2944.62,1,0.98
APP-000047-DOC-04-EX-04,APP-000047-DOC-04,APP-000047,ytd_gross,47113.92,1,0.98
APP-000047-DOC-04-EX-05,APP-000047-DOC-04,APP-000047,pay_frequency,bi_weekly,1,0.98
APP-000047-DOC-05-EX-01,APP-000047-DOC-05,APP-000047,tax_year,2025,1,0.98
APP-000047-DOC-05-EX-02,APP-000047-DOC-05,APP-000047,employer_name,Verity Loom Textiles,1,0.98
APP-000047-DOC-05-EX-03,APP-000047-DOC-05,APP-000047,annual_wages,73880.40,1,0.98
APP-000047-DOC-06-EX-01,APP-000047-DOC-06,APP-000047,employer_name,Verity Loom Textiles,1,0.98
APP-000047-DOC-06-EX-02,APP-000047-DOC-06,APP-000047,employment_start_date,2022-03-04,1,0.98
APP-000047-DOC-06-EX-03,APP-000047-DOC-06,APP-000047,employment_status,Current,1,0.98
APP-000047-DOC-06-EX-04,APP-000047-DOC-06,APP-000047,position,Quality Engineer,1,0.98
APP-000047-DOC-07-EX-01,APP-000047-DOC-07,APP-000047,employer_name,Kestrel Freight Services,1,0.98
APP-000047-DOC-07-EX-02,APP-000047-DOC-07,APP-000047,pay_period_end,2026-08-24,1,0.98
APP-000047-DOC-07-EX-03,APP-000047-DOC-07,APP-000047,gross_per_period,2132.31,1,0.98
APP-000047-DOC-07-EX-04,APP-000047-DOC-07,APP-000047,ytd_gross,34116.96,1,0.98
APP-000047-DOC-07-EX-05,APP-000047-DOC-07,APP-000047,pay_frequency,bi_weekly,1,0.98
APP-000047-DOC-08-EX-01,APP-000047-DOC-08,APP-000047,tax_year,2025,1,0.98
APP-000047-DOC-08-EX-02,APP-000047-DOC-08,APP-000047,employer_name,Kestrel Freight Services,1,0.98
APP-000047-DOC-08-EX-03,APP-000047-DOC-08,APP-000047,annual_wages,53499.60,1,0.98
APP-000047-DOC-09-EX-01,APP-000047-DOC-09,APP-000047,employer_name,Kestrel Freight Services,1,0.98
APP-000047-DOC-09-EX-02,APP-000047-DOC-09,APP-000047,employment_start_date,2022-10-04,1,0.98
APP-000047-DOC-09-EX-03,APP-000047-DOC-09,APP-000047,employment_status,Current,1,0.98
APP-000047-DOC-09-EX-04,APP-000047-DOC-09,APP-000047,position,Dispatch Lead,1,0.98
APP-000047-DOC-10-EX-01,APP-000047-DOC-10,APP-000047,institution,Sablefield Trust,1,0.98
APP-000047-DOC-10-EX-02,APP-000047-DOC-10,APP-000047,account_masked,******0183,1,0.98
APP-000047-DOC-10-EX-03,APP-000047-DOC-10,APP-000047,closing_balance,42797.20,1,0.98
APP-000047-DOC-10-EX-04,APP-000047-DOC-10,APP-000047,statement_period_end,2026-08-26,1,0.98
APP-000047-DOC-11-EX-01,APP-000047-DOC-11,APP-000047,institution,Sablefield Trust,1,0.98
APP-000047-DOC-11-EX-02,APP-000047-DOC-11,APP-000047,account_masked,******0184,1,0.98
APP-000047-DOC-11-EX-03,APP-000047-DOC-11,APP-000047,closing_balance,79480.52,1,0.98
APP-000047-DOC-11-EX-04,APP-000047-DOC-11,APP-000047,statement_period_end,2026-08-26,1,0.98
APP-000047-DOC-12-EX-01,APP-000047-DOC-12,APP-000047,verified_balance,7976.43,1,0.98
APP-000047-DOC-12-EX-02,APP-000047-DOC-12,APP-000047,asset_type,brokerage,1,0.98
APP-000047-DOC-13-EX-01,APP-000047-DOC-13,APP-000047,verified_balance,8508.18,1,0.98
APP-000047-DOC-13-EX-02,APP-000047-DOC-13,APP-000047,asset_type,retirement,1,0.98
APP-000047-DOC-14-EX-01,APP-000047-DOC-14,APP-000047,purchase_price,520000.00,1,0.98
APP-000047-DOC-14-EX-02,APP-000047-DOC-14,APP-000047,contract_date,2026-08-09,1,0.98
APP-000047-DOC-14-EX-03,APP-000047-DOC-14,APP-000047,earnest_money,5200.00,1,0.98
APP-000047-DOC-14-EX-04,APP-000047-DOC-14,APP-000047,seller_credits,0,1,0.98
APP-000047-DOC-15-EX-01,APP-000047-DOC-15,APP-000047,appraised_value,530400.00,1,0.98
APP-000047-DOC-15-EX-02,APP-000047-DOC-15,APP-000047,effective_date,2026-08-11,1,0.98
APP-000047-DOC-15-EX-03,APP-000047-DOC-15,APP-000047,condition_rating,C3,1,0.98
APP-000047-DOC-16-EX-01,APP-000047-DOC-16,APP-000047,lien_position,1,1,0.98
APP-000047-DOC-16-EX-02,APP-000047-DOC-16,APP-000047,exception_count,1,1,0.98
APP-000047-DOC-17-EX-01,APP-000047-DOC-17,APP-000047,coverage_amount,416000.00,1,0.98
APP-000047-DOC-17-EX-02,APP-000047-DOC-17,APP-000047,annual_premium,1820.04,1,0.98
APP-000047-DOC-17-EX-03,APP-000047-DOC-17,APP-000047,effective_date,2026-09-25,1,0.98
APP-000047-DOC-18-EX-01,APP-000047-DOC-18,APP-000047,flood_zone,AE,1,0.98
APP-000047-DOC-18-EX-02,APP-000047-DOC-18,APP-000047,coverage_amount,416000.00,1,0.98
APP-000047-DOC-19-EX-01,APP-000047-DOC-19,APP-000047,applicant_statement,provided,1,0.98
APP-000047-DOC-20-EX-01,APP-000047-DOC-20,APP-000047,open_condition_count,1,1,0.98
APP-000048-DOC-01-EX-01,APP-000048-DOC-01,APP-000048,application_id,APP-000048,1,0.98
APP-000048-DOC-01-EX-02,APP-000048-DOC-01,APP-000048,loan_purpose,purchase,1,0.98
APP-000048-DOC-01-EX-03,APP-000048-DOC-01,APP-000048,requested_loan_amount,432000.00,1,0.98
APP-000048-DOC-01-EX-04,APP-000048-DOC-01,APP-000048,occupancy_type,primary_residence,1,0.98
APP-000048-DOC-01-EX-05,APP-000048-DOC-01,APP-000048,declared_monthly_income,13516.67,1,0.98
APP-000048-DOC-02-EX-01,APP-000048-DOC-02,APP-000048,identity_verification_status,VERIFIED,1,0.98
APP-000048-DOC-02-EX-02,APP-000048-DOC-02,APP-000048,verified_name,Noor Pemberton,1,0.98
APP-000048-DOC-02-EX-03,APP-000048-DOC-02,APP-000048,verified_date_of_birth,1972-10-09,1,0.98
APP-000048-DOC-03-EX-01,APP-000048-DOC-03,APP-000048,score_1,736,1,0.98
APP-000048-DOC-03-EX-02,APP-000048-DOC-03,APP-000048,score_2,742,1,0.98
APP-000048-DOC-03-EX-03,APP-000048-DOC-03,APP-000048,score_3,750,1,0.98
APP-000048-DOC-03-EX-04,APP-000048-DOC-03,APP-000048,report_date,2026-07-22,1,0.98
APP-000048-DOC-03-EX-05,APP-000048-DOC-03,APP-000048,recent_inquiries_90d,1,1,0.98
APP-000048-DOC-04-EX-01,APP-000048-DOC-04,APP-000048,employer_name,Grayson Municipal Authority,1,0.98
APP-000048-DOC-04-EX-02,APP-000048-DOC-04,APP-000048,pay_period_end,2026-08-01,1,0.98
APP-000048-DOC-04-EX-03,APP-000048-DOC-04,APP-000048,gross_per_period,6238.46,1,0.98
APP-000048-DOC-04-EX-04,APP-000048-DOC-04,APP-000048,ytd_gross,93576.90,1,0.98
APP-000048-DOC-04-EX-05,APP-000048-DOC-04,APP-000048,pay_frequency,bi_weekly,1,0.98
APP-000048-DOC-05-EX-01,APP-000048-DOC-05,APP-000048,tax_year,2025,1,0.98
APP-000048-DOC-05-EX-02,APP-000048-DOC-05,APP-000048,employer_name,Grayson Municipal Authority,1,0.98
APP-000048-DOC-05-EX-03,APP-000048-DOC-05,APP-000048,annual_wages,156523.04,1,0.98
APP-000048-DOC-06-EX-01,APP-000048-DOC-06,APP-000048,employer_name,Grayson Municipal Authority,1,0.98
APP-000048-DOC-06-EX-02,APP-000048-DOC-06,APP-000048,employment_start_date,2022-02-12,1,0.98
APP-000048-DOC-06-EX-03,APP-000048-DOC-06,APP-000048,employment_status,Current,1,0.98
APP-000048-DOC-06-EX-04,APP-000048-DOC-06,APP-000048,position,Records Administrator,1,0.98
APP-000048-DOC-07-EX-01,APP-000048-DOC-07,APP-000048,institution,Northwind Community Bank,1,0.98
APP-000048-DOC-07-EX-02,APP-000048-DOC-07,APP-000048,account_masked,******0187,1,0.98
APP-000048-DOC-07-EX-03,APP-000048-DOC-07,APP-000048,closing_balance,43727.52,1,0.98
APP-000048-DOC-07-EX-04,APP-000048-DOC-07,APP-000048,statement_period_end,2026-08-03,1,0.98
APP-000048-DOC-08-EX-01,APP-000048-DOC-08,APP-000048,institution,Northwind Community Bank,1,0.98
APP-000048-DOC-08-EX-02,APP-000048-DOC-08,APP-000048,account_masked,******0188,1,0.98
APP-000048-DOC-08-EX-03,APP-000048-DOC-08,APP-000048,closing_balance,81208.25,1,0.98
APP-000048-DOC-08-EX-04,APP-000048-DOC-08,APP-000048,statement_period_end,2026-08-03,1,0.98
APP-000048-DOC-09-EX-01,APP-000048-DOC-09,APP-000048,verified_balance,6126.24,1,0.98
APP-000048-DOC-09-EX-02,APP-000048-DOC-09,APP-000048,asset_type,brokerage,1,0.98
APP-000048-DOC-10-EX-01,APP-000048-DOC-10,APP-000048,verified_balance,6534.65,1,0.98
APP-000048-DOC-10-EX-02,APP-000048-DOC-10,APP-000048,asset_type,retirement,1,0.98
APP-000048-DOC-11-EX-01,APP-000048-DOC-11,APP-000048,purchase_price,540000.00,1,0.98
APP-000048-DOC-11-EX-02,APP-000048-DOC-11,APP-000048,contract_date,2026-07-17,1,0.98
APP-000048-DOC-11-EX-03,APP-000048-DOC-11,APP-000048,earnest_money,5400.00,1,0.98
APP-000048-DOC-11-EX-04,APP-000048-DOC-11,APP-000048,seller_credits,0,1,0.98
APP-000048-DOC-12-EX-01,APP-000048-DOC-12,APP-000048,appraised_value,550800.00,1,0.98
APP-000048-DOC-12-EX-02,APP-000048-DOC-12,APP-000048,effective_date,2026-07-19,1,0.98
APP-000048-DOC-12-EX-03,APP-000048-DOC-12,APP-000048,condition_rating,C3,1,0.98
APP-000048-DOC-13-EX-01,APP-000048-DOC-13,APP-000048,lien_position,1,1,0.98
APP-000048-DOC-13-EX-02,APP-000048-DOC-13,APP-000048,exception_count,1,1,0.98
APP-000048-DOC-14-EX-01,APP-000048-DOC-14,APP-000048,coverage_amount,432000.00,1,0.98
APP-000048-DOC-14-EX-02,APP-000048-DOC-14,APP-000048,annual_premium,1890.00,1,0.98
APP-000048-DOC-14-EX-03,APP-000048-DOC-14,APP-000048,effective_date,2026-09-02,1,0.98
APP-000048-DOC-15-EX-01,APP-000048-DOC-15,APP-000048,applicant_statement,provided,1,0.98
APP-000048-DOC-16-EX-01,APP-000048-DOC-16,APP-000048,open_condition_count,2,1,0.98
APP-000049-DOC-01-EX-01,APP-000049-DOC-01,APP-000049,application_id,APP-000049,1,0.98
APP-000049-DOC-01-EX-02,APP-000049-DOC-01,APP-000049,loan_purpose,purchase,1,0.98
APP-000049-DOC-01-EX-03,APP-000049-DOC-01,APP-000049,requested_loan_amount,312000.00,1,0.98
